file,se_mean,se_std,se_p95,flatness_mean,flatness_std,flatness_p95,te_rms,mse_env,harm_ratio,domain,OAAS1,OAAS2,OAAS3
W4_02.wav,3.0861742065297584,0.6735809343566076,4.085739061681792,0.0001309118929103,0.0010595305639087,0.0001974241034193,14.51422556795222,8.949348801991809,0.2856700750374502,music,-1.320526282743118,-0.5611960931601331,0.6394307513890143
W4_03.wav,3.0690766882867093,0.7446474864954608,4.279059863119936,3.676779246436149e-05,0.0005681327065456,8.306339318654063e-05,14.045492414213276,8.041765475849525,0.2167993018409905,music,-1.289235236184213,-0.4053410624885935,-0.0390592705250352
W4_04.wav,3.4269769509705994,1.1528760757922734,5.119447652365202,0.0046598443450391,0.020844063925477,0.0170224109487118,13.767741553403503,7.625635341881859,0.3073167967863943,music,-0.0225159753839707,-0.6016116350690116,-0.762103047825078
W4_05.wav,3.856287664121036,1.055354351838757,4.936763272758967,0.0050653155878877,0.0253299876680835,0.0104458054281685,14.126810886632766,8.71869068153847,0.2405870093875828,music,0.0135347625511813,0.0928550803814571,-0.0895012506068431
W4_06.wav,2.99813192504836,1.1107726368881148,4.239811319362598,0.0029769895834715,0.0206514578135811,1.517117518345514e-05,14.68788496289194,7.929553840081343,0.3940742293189722,music,-0.3127923944003612,-1.5852189185404453,0.52690774265012
W4_07.wav,3.519248938769162,0.8481158899153827,4.588796294968735,0.0009810110900959,0.0096772475462393,0.0003185892292696,14.603584509205811,8.100373213942039,0.295405382390777,music,-0.7085055580404035,-0.6062736230167382,0.5913361004655153
W5_01.wav,3.4589421091985124,0.9138476042978614,4.698599468803328,0.0005240613918497,0.0073325497796635,0.0001387482559844,14.100841778430356,7.764932842417341,0.3222128659570874,music,-0.8033387393291499,-0.6403811691533136,-0.1593848456902387
W5_02.wav,3.099201492890108,0.6796812926305194,4.112408266094039,0.0001332257126984,0.0010475383194863,0.0001820383776494,14.525147306792652,8.91780745494415,0.2931171564411103,music,-1.3025365816949095,-0.589676287494638,0.6434697846277757
W5_03.wav,2.8914232124775565,1.000344506922198,4.248735973485309,0.0021165938421549,0.013320645840477,0.004605319834836,15.006206337846953,7.920731855171255,0.2838957528019916,music,-0.4634530331702701,-1.273324040754759,1.1321401786169232
W5_04.wav,3.6686149944968793,0.7010315905448921,4.476768384380154,0.0020338805546247,0.0124894422456716,0.0038249894619396,13.9830302524854,8.020393288010355,0.4216864013515476,music,-0.9843388415244684,-0.8774035583197483,-0.4584261739162106
W5_05.wav,3.865375050961643,1.124231187834984,4.941241644590996,0.0050860963280798,0.0251398498384601,0.0093049400526435,13.11627627803436,7.848256964830634,0.2234493089482805,music,-0.1635679048250887,0.2168373706419207,-1.5717503166116769
W5_06.wav,3.0789610293765035,0.9589568164035192,4.1623732803734255,0.002035378850536,0.0164969848881312,1.0504196719723203e-05,14.709024960594656,7.839142209580999,0.4836970875719608,music,-0.6196028895434451,-1.8924368275484795,0.4751291112525701
W5_07.wav,3.412374182063917,0.7687580693981653,4.393920752757755,0.0011267193544059,0.0162202352448038,1.2275782675832889e-05,14.152582238146664,7.753989677272983,0.6303346443277834,music,-0.968108949569936,-2.026231713886353,-0.5018863344362862
W6_01.wav,3.405785018426928,1.9931723827759624,9.849342802906405,0.0346439092800731,0.1170875069323587,0.4318361827913257,14.190479812145965,8.876250022932767,0.3077738025611533,music,7.277017284417674,-0.6294403762311236,-1.8754832291987749
W6_02.wav,4.205722535140157,0.4101114347231092,4.807596568909004,8.442511905461117e-06,7.212626876673603e-06,1.9943204327750542e-05,14.096515514828816,7.534440373090892,0.3076429559422546,music,-1.386751458638167,-0.1064284185160125,-0.1440604965374754
W6_03.wav,3.5640037050349456,2.1390453995777907,9.916399355348489,0.0379469602420862,0.1183358381125465,0.4276113817130285,14.234858601429757,8.762559825598458,0.4399622449972512,music,7.617793442096421,-1.1090519717088372,-1.9205600927098876
W6_04.wav,3.3216749647518267,0.5855833582134868,4.3350328631465445,1.7176395221718156e-06,2.512794292908951e-05,3.948224916336276e-06,13.920430175496527,7.221962250993186,0.3440326693125308,music,-1.482433907925715,-0.9538487605783312,-0.4433888237194514
W6_05.wav,3.2741432404243827,1.1518855460843311,4.292975213970078,0.0078931029949903,0.0600657721369852,2.3277481245171007e-05,14.075504768173309,7.421054868072158,0.2658486325522675,music,0.4675865255883913,-1.2495465712761242,-0.5988446839180059
W6_06.wav,2.848811892312646,0.9398698804671656,4.070454557243527,0.0022409954622668,0.0276964205669007,0.0001168016170566,15.024911859147144,7.873097778448963,0.282605039864853,music,-0.3885974671064289,-1.479600900163366,1.0212453999887807
W6_07.wav,2.92570372553419,0.8049640435146843,4.273387000829834,0.0005800355021924,0.0163032574817558,2.4757678770748423e-05,14.669270089383376,9.75166311260159,0.3995487221823599,music,-0.899469337447385,-0.9705398166670112,0.6696546169451779
W7_01.wav,3.2672854693721147,0.7901360524852543,4.4570888119039465,0.0005789939128057,0.0163825209060155,1.1914094106530672e-05,14.741048426983015,8.519997986924244,0.2373211061795267,music,-0.7274312719607853,-0.5314779488856917,0.8126145036749107
W7_02.wav,3.136223710946192,1.4185951244471915,4.6925905089980775,0.0148836097147315,0.0743480828883718,0.0213932560722386,14.418288765967006,8.997274759004567,0.1960731242744589,music,1.5825960757605202,-0.7554031444199829,-0.0042033345381354
